Date,Bond Code,ISIN Code,Ticker,ISSUER,ISSUER_INDUSTRY,PAYMENT_RANK,DAYS_TO_NEXT_COUPON,NXT_CPN_DT,Maturity,Coupon,Companion Bond,BP Spread,MTM,All in price,Clean Price,Accrued Interest,Year High Yield,Year Low Yield,Return (YTD),Duration,Modified Duration,Delta,Rand per Basis Point,Convexity,Yield Volatility,Yield / Price Indicator,Last Trade Date,Last MTM Change Date,Index Ratio,Base CPI,Reference CPI,MTM Process Methodology,MTM Change
2023/11/03,BPPF30,ZAG000172206,ZAG000172206 Corp,BNP PARIBAS PERSONAL FIN,FINANCIAL,Sr Unsecured,59,2023/11/03,03-Nov-23,10.042,JIBAR,160,,100.8112494,100.0133919,0.797857534,100,100,0,,0,,,,,Price,02-Nov-20,27-Aug-23,,,,Price Traded Methodology,
2024/08/24,BPPF32,ZAG000179094,ZAG000179094 Corp,BNP PARIBAS PERSONAL FIN,FINANCIAL,Sr Unsecured,80,2023/11/24,24-Aug-24,9.617,JIBAR,106,,100.3888796,100.1780961,0.210783562,100,100,0,,0,,,,,Price,17-Aug-23,17-Aug-23,,,,Price Traded Methodology,
2024/01/11,BPPF36,ZAG000191230,ZAG000191230 Corp,BNP PARIBAS PERSONAL FIN,FINANCIAL,Sr Unsecured,36,2023/10/11,11-Jan-24,9.52,JIBAR,102,,101.3718562,100.0155822,1.356273973,100,100,0,,0,,,,,Price,03-Nov-22,27-Aug-23,,,,Price Traded Methodology,
2024/03/31,BPPF37,ZAG000194176,ZAG000194176 Corp,BNP PARIBAS PERSONAL FIN,FINANCIAL,Sr Unsecured,27,2023/10/02,31-Mar-24,9.6,JIBAR,110,,101.668734,100.0117477,1.656986301,100,100,0,,0,,,,,Price,28-Feb-23,27-Aug-23,,,,Price Traded Methodology,
2024/05/10,BPPF38,ZAG000195777,ZAG000195777 Corp,BNP PARIBAS PERSONAL FIN,FINANCIAL,Sr Unsecured,66,2023/11/10,10-May-24,9.488,JIBAR,108,,100.5810147,100.0091352,0.571879452,0,0,0,,0,,,,,Price,10-May-23,27-Aug-23,,,,Price Traded Methodology,
2024/07/03,BPPF39,ZAG000197260,ZAG000197260 Corp,BNP PARIBAS PERSONAL FIN,FINANCIAL,Sr Unsecured,28,2023/10/03,03-Jul-24,9.572,JIBAR,108,,101.5873142,100.0125197,1.574794521,0,0,0,,0,,,,,Price,29-Jun-23,27-Aug-23,,,,Price Traded Methodology,
2026/07/14,BPPF40,ZAG000197658,ZAG000197658 Corp,BNP PARIBAS PERSONAL FIN,FINANCIAL,Sr Unsecured,41,2023/10/16,14-Jul-26,9.77,JIBAR,127,,101.3281686,100.0165795,1.311589041,0,0,0,,0,,,,,Price,12-Jul-23,27-Aug-23,,,,Price Traded Methodology,
2023/11/19,BWZJ23,ZAG000155508,ZAG000155508 Corp,BANK WINDHOEK LTD,FINANCIAL,Sr Unsecured,75,2023/11/19,19-Nov-23,10.292,JIBAR,190,,100.3168693,100.0066995,0.310169863,100,100,0,,0,,,,,Price,19-Jul-23,27-Aug-23,,,,Price Traded Methodology,
2024/03/29,BWZJ24,ZAG000175183,ZAG000175183 Corp,BANK WINDHOEK LTD,FINANCIAL,Sr Unsecured,24,2023/09/29,29-Mar-24,10.492,JIBAR,200,,101.8489259,100.0092328,1.839693151,100,100,0,,0,,,,,Price,07-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2025/02/11,BWZJ25,ZAG000182064,ZAG000182064 Corp,BANK WINDHOEK LTD,FINANCIAL,Sr Unsecured,69,2023/11/13,11-Feb-25,10.408,JIBAR,180,,100.8728834,100.2740669,0.598816438,100,100,0,,0,,,,,Price,07-Aug-23,24-Jul-22,,,,Price Traded Methodology,
2024/04/30,CBL29,ZAG000158874,ZAG000158874 Corp,CAPITEC BANK LTD,BANK,Sr Unsecured,55,2023/10/30,30-Apr-24,9.95,JIBAR,110,,101.1411187,100.26879,0.872328767,100,100,0,,0,,,,,Price,28-Jul-23,07-Feb-23,,,,Price Traded Methodology,
2024/11/02,CBL30,ZAG000180977,ZAG000180977 Corp,CAPITEC BANK LTD,BANK,Sr Unsecured,58,2023/11/02,02-Nov-24,9.642,JIBAR,120,,100.8060424,100.0135493,0.792493151,100,100,0,,0,,,,,Price,25-Aug-23,22-Mar-23,,,,Price Traded Methodology,
2025/11/21,CBL31,ZAG000191933,ZAG000191933 Corp,CAPITEC BANK LTD,BANK,Sr Unsecured,77,2023/11/21,21-Nov-25,9.692,JIBAR,115,,100.5970814,100.3049937,0.292087671,100,100,0,,0,,,,,Price,01-Aug-23,06-Jul-23,,,,Price Traded Methodology,
2024/06/12,CCT02,ZAG000068719,ZAG000068719 Corp,CAPE TOWN CITY,GOVT REGIONAL,Sr Unsecured,98,2023/12/12,12-Jun-24,11.615,R186,10,8.925,104.52045,101.94287,2.57758,10.075,8.16,0,0.751574758,0.719468477,-0.75199169,75.199169,0.873751428,,Rate,07-Aug-23,06-Mar-23,,,,Illiquid Methodology,
2025/03/15,CCT03,ZAG000075995,ZAG000075995 Corp,CAPE TOWN CITY,GOVT REGIONAL,Sr Unsecured,10,2023/09/15,15-Mar-25,11.16,R186,75,9.575,107.3641,102.16629,5.19781,10.725,8.71,0.01,1.387357337,1.323972169,-1.421470777,142.1470777,2.525831336,,Rate,07-Aug-23,21-Jun-23,,,,Illiquid Methodology,
2027/07/17,CCT04,ZAG000145376,ZAG000145376 Corp,CAPE TOWN CITY,GOVT REGIONAL,Sr Unsecured,134,2024/01/17,17-Jul-27,10.17,R186,179,10.615,100.3934985,99.11179989,1.28169863,11.765,9.75,0,1.887741625,1.7926,,179.96533,6.06601,,Price,23-Aug-23,21-Sep-22,,,,Illiquid Methodology,
2023/10/23,CGR50,ZAG000171919,ZAG000171919 Corp,CALGRO M3 HOLDINGS,INDUSTRIAL,Sr Unsecured,48,2023/10/23,23-Oct-23,12.708,JIBAR,425,,101.3669694,100.0091283,1.357841096,100,100,0,,0,,,,,Price,03-Jun-22,27-Aug-23,,,,Price Traded Methodology,
2024/10/23,CGR51,ZAG000171927,ZAG000171927 Corp,CALGRO M3 HOLDINGS,INDUSTRIAL,Sr Unsecured,48,2023/10/23,23-Oct-24,13.208,JIBAR,475,,101.4191121,100.0078463,1.411265753,100,100,0,,0,,,,,Price,17-Aug-23,17-Aug-23,,,,Price Traded Methodology,
2025/06/30,CGR52,ZAG000187709,ZAG000187709 Corp,CALGRO M3 HOLDINGS,INDUSTRIAL,Sr Unsecured,27,2023/10/02,30-Jun-25,12.75,JIBAR,425,,102.2075112,100.0068263,2.200684932,100,100,0,,0,,,,,Price,19-Dec-22,27-Aug-23,,,,Price Traded Methodology,
2026/02/28,CGR53,ZAG000194135,ZAG000194135 Corp,CALGRO M3 HOLDINGS,INDUSTRIAL,Sr Unsecured,84,2023/11/28,28-Feb-26,12.317,JIBAR,395,,100.1344454,99.99946459,0.134980822,100,100,0,,0,,,,,Price,27-Feb-23,27-Aug-23,,,,Price Traded Methodology,
2028/02/28,CGR54,ZAG000194143,ZAG000194143 Corp,CALGRO M3 HOLDINGS,INDUSTRIAL,Sr Unsecured,84,2023/11/28,28-Feb-28,12.867,JIBAR,450,,100.1404763,99.99946805,0.141008219,100,100,0,,0,,,,,Price,27-Feb-23,27-Aug-23,,,,Price Traded Methodology,
2023/12/20,CLN345,ZAG000109950,ZAG000109950 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,15,2023/09/20,20-Dec-23,11.312,JIBAR,289,,102.2447886,99.98578858,2.259,100,100,0,,0,,,,,Price,10-May-23,13-Apr-22,,,,Price Traded Methodology,
2024/03/20,CLN362,ZAG000112194,ZAG000112194 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,15,2023/09/20,20-Mar-24,10.55,R186,108.5,9.91,105.05396,100.28478,4.76918,11.06,9.375,0.05,0.526649352,0.501785863,-0.527145903,52.7145903,0.501609635,,Rate,07-Aug-23,22-Feb-23,,,,Illiquid Methodology,
2024/03/20,CLN371,ZAG000114083,ZAG000114083 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,15,2023/09/20,20-Mar-24,12.192,JIBAR,160,,103.553476,101.118476,2.435,100,100,0,,0,,,,,Price,29-Mar-18,09-Apr-18,,,,Price Traded Methodology,
2024/03/20,CLN379,ZAG000116922,ZAG000116922 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,15,2023/09/20,20-Mar-24,10.55,R186,239,11.215,104.37049,99.60131,4.76918,12.365,10.35,0.01,0.526501851,0.498545891,-0.520334788,52.03347877,0.495284446,,Rate,21-Jan-20,14-Aug-22,,,,Illiquid Methodology,
2024/09/20,CLN385,ZAG000118084,ZAG000118084 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,15,2023/09/20,20-Sep-24,12.372,JIBAR,388,,104.9335,102.4591,2.4744,0,0,0,,0,,,,,Price,27-Sep-22,14-Dec-21,,,,Issuer Valuated,
2025/01/31,CLN454,ZAG000138660,ZAG000138660 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,148,2024/01/31,31-Jan-25,2,I2025,513,9.36,158.93327,158.62581,0.30746,9.53,8.23,0.11,1.397344917,1.334872867,-2.121557141,212.1557141,2.43126835,,Rate,05-May-23,04-May-23,1.753530713,62.50246954,109.6,Inflation Linked Methodology,
2024/09/04,CLN496,ZAG000146515,ZAG000146515 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,181,2024/03/04,04-Sep-24,10.07,R186,73,9.555,100.40388,100.48665,-0.08277,10.705,9.02,0.05,0.984239922,0.939361907,-0.943155849,94.31558493,1.341035706,,Rate,25-Jul-23,22-Feb-23,,,,Illiquid Methodology,
2024/09/04,CLN497,ZAG000146523,ZAG000146523 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,90,2023/12/04,04-Sep-24,11.0095,JIBAR,171,,100.6805323,100.7710214,-0.090489041,100,100,0,,0,,,,,Price,22-Feb-23,13-Apr-22,,,,Price Traded Methodology,
2024/10/11,CLN502,ZAG000147497,ZAG000147497 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,36,2023/10/11,11-Oct-24,11.2,JIBAR,270,,101.608335,100.0127185,1.595616438,100,100,0,,0,,,,,Price,19-Jan-21,27-Aug-23,,,,Price Traded Methodology,
2024/10/11,CLN504,ZAG000147711,ZAG000147711 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,36,2023/10/11,11-Oct-24,11.2,JIBAR,291,,103.299,101.7034,1.5956,100,100,0,,0,,,,,Price,04-Aug-23,17-Sep-20,,,,Issuer Valuated,
2025/03/15,CLN516,ZAG000149873,ZAG000149873 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,10,2023/09/15,15-Mar-25,10.725,JIBAR,225,,102.2974953,100.0055774,2.291917808,100,100,0,,0,,,,,Rate,30-Jan-23,14-Sep-22,,,,Price Traded Methodology,
2024/11/25,CLN518,ZAG000149881,ZAG000149881 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,83,2023/11/27,25-Nov-24,10.367,JIBAR,255,,99.57024702,99.37142785,0.198819178,100,100,0,,0,,,,,Price,05-Dec-22,27-Aug-23,,,,Price Traded Methodology,
2024/02/21,CLN527,ZAG000151150,ZAG000151150 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,77,2023/11/21,21-Feb-24,10.842,JIBAR,190,,100.583935,100.2571898,0.326745205,100,100,0,,0,,,,,Price,14-Jun-23,05-Dec-18,,,,Price Traded Methodology,
2024/11/25,CLN528,ZAG000151168,ZAG000151168 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,83,2023/11/27,25-Nov-24,10.367,JIBAR,235,,99.7981262,99.59930702,0.198819178,100,100,0,,0,,,,,Price,20-Sep-22,25-Feb-20,,,,Price Traded Methodology,
2025/07/18,CLN534,ZAG000152695,ZAG000152695 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,43,2023/10/18,18-Jul-25,10.808,JIBAR,230,,101.3494896,100.0169965,1.332493151,100,100,0,,0,,,,,Price,17-Dec-21,20-Jul-23,,,,Price Traded Methodology,
2025/07/18,CLN535,ZAG000152703,ZAG000152703 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,135,2024/01/18,18-Jul-25,10.35,R186,163,10.455,101.06646,99.79043,1.27603,11.605,9.59,0.01,1.734740712,1.648562127,-1.66614341,166.614341,3.635077801,,Rate,20-Jan-21,27-Aug-23,,,,Illiquid Methodology,
2023/10/25,CLN537,ZAG000153420,ZAG000153420 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,50,2023/10/25,25-Oct-23,9.738,JIBAR,128,,101.0281132,100.014294,1.013819178,100,100,0,,0,,,,,Price,09-Jun-23,11-Jun-23,,,,Price Traded Methodology,
2024/01/17,CLN540,ZAG000154022,ZAG000154022 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,42,2023/10/17,17-Jan-24,11.65,JIBAR,315,,101.4822794,100.0140602,1.468219178,100,100,0,,0,,,,,Price,17-Jan-19,20-Jul-23,,,,Price Traded Methodology,
2024/01/17,CLN545,ZAG000155425,ZAG000155425 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,42,2023/10/17,17-Jan-24,11.5,JIBAR,200,,101.8307886,100.3814735,1.449315068,100,100,0,,0,,,,,Price,02-Nov-22,22-Feb-22,,,,Price Traded Methodology,
2026/08/21,CLN546,ZAG000155896,ZAG000155896 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,169,2024/02/21,21-Aug-26,10.02,R186,110,9.925,100.5320491,100.2300765,0.301972603,11.075,9.06,0,2.634714903,2.51015,,252.3504,7.96386,,Rate,07-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2025/03/29,CLN547,ZAG000155904,ZAG000155904 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,24,2023/09/29,29-Mar-25,10.07,R186,115,9.975,104.3883647,100.0844743,4.303890411,11.125,9.11,0,1.436949552,1.36869,,142.87493,2.65653,,Rate,19-Jan-21,27-Aug-23,,,,Price Traded Methodology,
2025/11/12,CLN548,ZAG000155912,ZAG000155912 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,68,2023/11/12,12-Nov-25,10.16,R186,124,10.065,103.24548,100.12789,3.11759,11.215,9.2,0.01,1.965606976,1.871427392,-1.932164227,193.2164227,4.662984983,,Rate,19-Jan-21,27-Aug-23,,,,Illiquid Methodology,
2024/03/20,CLN553,ZAG000156217,ZAG000156217 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,15,2023/09/20,20-Mar-24,0,,,,100.402,97.696,2.706,0,0,0,,0,,,,,Price,31-Dec-18,12-Jul-23,,,,Issuer Valuated,
2023/11/15,CLN556,ZAG000156415,ZAG000156415 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,71,2023/11/15,15-Nov-23,10.01,JIBAR,236,,100.5098565,100.0083333,0.501523288,100,100,0,,0,,,,,Price,21-Jan-19,27-Aug-23,,,,Price Traded Methodology,
2023/11/12,CLN557,ZAG000156449,ZAG000156449 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,68,2023/11/12,12-Nov-23,10.358,JIBAR,195,,100.5198703,100.0090648,0.510805479,100,100,0,,0,,,,,Price,14-Jul-23,27-Aug-23,,,,Price Traded Methodology,
2024/11/24,CLN558,ZAG000156621,ZAG000156621 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,80,2023/11/24,24-Nov-24,10.517,JIBAR,215,,100.2309354,100.0004259,0.230509589,100,100,0,,0,,,,,Price,03-Feb-23,27-Aug-23,,,,Price Traded Methodology,
2024/01/17,CLN559,ZAG000156878,ZAG000156878 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,42,2023/10/17,17-Jan-24,12.4,JIBAR,390,,101.575311,100.0125713,1.562739726,100,100,0,,0,,,,,Price,24-Apr-23,27-Aug-23,,,,Price Traded Methodology,
2023/12/20,CLN560,ZAG000156985,ZAG000156985 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,106,2023/12/20,20-Dec-23,5.13,R186,,,139.927,138.887,1.04,0,0,0,,0,,,,,Rate,08-Feb-19,12-Feb-19,,,,Issuer Valuated,
2026/02/11,CLN561,ZAG000157199,ZAG000157199 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,69,2023/11/13,11-Feb-26,10.608,JIBAR,220,,100.6173814,100.0070581,0.610323288,100,100,0,,0,,,,,Price,06-May-19,27-Aug-23,,,,Price Traded Methodology,
2025/11/12,CLN562,ZAG000157249,ZAG000157249 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,68,2023/11/12,12-Nov-25,10.16,R186,160,10.425,102.55301,99.43542,3.11759,11.575,9.56,0.01,1.964585259,1.867254613,-1.914925831,191.4925831,4.644108918,,Rate,21-May-20,14-Aug-22,,,,Illiquid Methodology,
2025/11/12,CLN563,ZAG000157256,ZAG000157256 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,68,2023/11/12,12-Nov-25,10.16,R186,110,9.925,103.51646,100.39887,3.11759,11.075,9.06,0.01,1.9660036,1.873053329,-1.938918448,193.8918448,4.670351392,,Rate,25-Jul-23,26-Mar-19,,,,Illiquid Methodology,
2024/02/08,CLN564,ZAG000157363,ZAG000157363 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,64,2023/11/08,08-Feb-24,10.525,JIBAR,190,,100.7874832,100.0954284,0.692054795,100,100,0,,0,,,,,Price,15-Dec-22,27-Mar-22,,,,Price Traded Methodology,
2024/02/21,CLN565,ZAG000157371,ZAG000157371 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,77,2023/11/21,21-Feb-24,9.942,JIBAR,146,,100.3472055,100.0475836,0.299621918,100,100,0,,0,,,,,Price,27-Jun-23,23-Mar-22,,,,Price Traded Methodology,
2024/01/17,CLN566,ZAG000157710,ZAG000157710 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,42,2023/10/17,17-Jan-24,12.65,JIBAR,300,,102.0273177,100.4330711,1.594246575,100,100,0,,0,,,,,Price,15-May-23,16-May-21,,,,Price Traded Methodology,
2024/02/11,CLN568,ZAG000157751,ZAG000157751 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,69,2023/11/13,11-Feb-24,10.258,JIBAR,185,,100.5977006,100.0075143,0.590186301,100,100,0,,0,,,,,Price,28-Nov-22,27-Aug-23,,,,Price Traded Methodology,
2025/11/12,CLN571,ZAG000157868,ZAG000157868 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,68,2023/11/12,12-Nov-25,9.98,R186,133,10.155,102.6710618,99.60870567,3.062356164,11.305,9.29,0,1.968548992,1.87343,,192.34662,4.66801,,Rate,04-Aug-23,27-Aug-23,,,,Illiquid Methodology,
2025/11/12,CLN572,ZAG000157991,ZAG000157991 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,69,2023/11/13,12-Nov-25,10.658,JIBAR,225,,100.5343632,100.0087632,0.5256,100,100,0,,0,,,,,Price,22-Mar-19,27-Aug-23,,,,Price Traded Methodology,
2024/02/11,CLN574,ZAG000158130,ZAG000158130 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,69,2023/11/13,11-Feb-24,10.288,JIBAR,188,,100.5993873,100.0074749,0.591912329,100,100,0,,0,,,,,Price,26-Mar-19,27-Aug-23,,,,Price Traded Methodology,
2024/06/15,CLN575,ZAG000158148,ZAG000158148 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,10,2023/09/15,15-Mar-24,10.525,JIBAR,205,,102.2552301,100.006052,2.249178082,100,100,0,,0,,,,,Price,28-Oct-22,27-Aug-23,,,,Price Traded Methodology,
2024/06/20,CLN577,ZAG000158437,ZAG000158437 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,15,2023/09/20,20-Jun-24,11.642,JIBAR,315,,102.330809,100.005809,2.325,100,100,0,,0,,,,,Price,10-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2026/04/18,CLN578,ZAG000159096,ZAG000159096 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,43,2023/10/18,18-Apr-26,10.558,JIBAR,205,,101.318918,100.0172467,1.301671233,100,100,0,,0,,,,,Price,02-May-19,27-Aug-23,,,,Price Traded Methodology,
2024/04/02,CLN579,ZAG000159104,ZAG000159104 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,27,2023/10/02,02-Apr-24,10.85,JIBAR,235,,101.7940571,100.0104954,1.783561644,100,100,0,,0,,,,,Price,19-Apr-23,27-Aug-23,,,,Price Traded Methodology,
2024/05/10,CLN581,ZAG000159542,ZAG000159542 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,66,2023/11/10,10-May-24,10.408,JIBAR,200,,100.6353839,100.0080524,0.627331507,100,100,0,,0,,,,,Price,18-Jan-22,27-Aug-23,,,,Price Traded Methodology,
2025/09/16,CLN583,ZAG000159690,ZAG000159690 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,13,2023/09/18,16-Sep-25,11.622,JIBAR,313,,102.362939,100.0066979,2.356241096,100,100,0,,0,,,,,Price,22-May-19,12-Jul-23,,,,Price Traded Methodology,
2024/04/18,CLN584,ZAG000159666,ZAG000159666 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,43,2023/10/18,18-Apr-24,10.633,JIBAR,212.5,,101.3282697,100.0173519,1.310917808,100,100,0,,0,,,,,Price,06-Oct-22,09-May-22,,,,Price Traded Methodology,
2024/05/31,CLN585,ZAG000159948,ZAG000159948 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,86,2023/11/30,31-May-24,10.467,JIBAR,180,,100.1518214,100.1235207,0.02830063,100,100,0,,0,,,,,Price,23-Aug-23,09-Aug-22,,,,Price Traded Methodology,
2025/09/16,CLN586,ZAG000159997,ZAG000159997 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,13,2023/09/18,16-Sep-25,11.642,JIBAR,225,,104.0011648,101.6443155,2.356849315,100,100,0,,0,,,,,Price,13-Dec-22,22-Feb-22,,,,Price Traded Methodology,
2026/06/10,CLN587,ZAG000160284,ZAG000160284 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,6,2023/09/11,10-Jun-26,10.595,JIBAR,195,,102.7655321,100.4125375,2.352994521,100,100,0,,0,,,,,Price,04-Jul-23,11-Jun-23,,,,Price Traded Methodology,
2024/06/18,CLN589,ZAG000160433,ZAG000160433 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,13,2023/09/18,18-Jun-24,10.492,JIBAR,200,,102.1305877,100.0068891,2.12369863,100,100,0,,0,,,,,Price,19-Apr-23,27-Aug-23,,,,Price Traded Methodology,
2025/09/16,CLN590,ZAG000160466,ZAG000160466 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,13,2023/09/18,16-Sep-25,11.492,JIBAR,225,,103.6978328,101.3713945,2.326438356,100,100,0,,0,,,,,Price,13-Dec-22,05-May-22,,,,Price Traded Methodology,
2026/12/05,CLN591,ZAG000160706,ZAG000160706 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,91,2023/12/05,05-Dec-26,10.56,JIBAR,267,,101.0506786,101.1777142,-0.127035616,100,100,0,,0,,,,,Price,08-Feb-23,13-Apr-22,,,,Price Traded Methodology,
2024/11/24,CLN593,ZAG000160748,ZAG000160748 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,80,2023/11/24,24-Nov-24,10.417,JIBAR,187.6,,100.4285322,100.2002144,0.228317808,100,100,0,,0,,,,,Price,04-Aug-23,04-Oct-22,,,,Price Traded Methodology,
2024/06/27,CLN595,ZAG000160862,ZAG000160862 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,22,2023/09/27,27-Jun-24,10.337,JIBAR,177,,101.936902,100.0677459,1.869156164,100,100,0,,0,,,,,Price,15-Nov-22,27-Aug-23,,,,Price Traded Methodology,
2024/11/24,CLN596,ZAG000160896,ZAG000160896 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,80,2023/11/24,24-Nov-24,10.417,JIBAR,205,,100.2288155,100.0004976,0.228317808,100,100,0,,0,,,,,Price,22-Jul-19,27-Aug-23,,,,Price Traded Methodology,
2024/11/24,CLN597,ZAG000160904,ZAG000160904 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,80,2023/11/24,24-Nov-24,9.16,R186,57,9.395,102.19629,99.6867,2.50959,10.545,8.53,0.01,1.163415946,1.111216549,-1.135622064,113.5622064,1.811242385,,Price,09-Jul-19,14-Aug-22,,,,Illiquid Methodology,
2026/04/02,CLN598,ZAG000160912,ZAG000160912 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,27,2023/10/02,02-Apr-26,10.5,JIBAR,200,,101.7370392,100.0110118,1.726027397,100,100,0,,0,,,,,Price,15-Oct-20,27-Aug-23,,,,Price Traded Methodology,
2024/12/10,CLN599,ZAG000161084,ZAG000161084 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,6,2023/09/11,10-Dec-24,10.075,JIBAR,160,,102.2428984,100.0053012,2.23759726,100,100,0,,0,,,,,Price,28-Jun-22,27-Aug-23,,,,Price Traded Methodology,
2024/06/18,CLN600,ZAG000161126,ZAG000161126 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,13,2023/09/18,18-Jun-24,10.492,JIBAR,200,,102.1305877,100.0068891,2.12369863,100,100,0,,0,,,,,Price,22-Jul-19,27-Aug-23,,,,Price Traded Methodology,
2024/06/18,CLN601,ZAG000161142,ZAG000161142 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,13,2023/09/18,18-Jun-24,10.492,JIBAR,200,,102.1305877,100.0068891,2.12369863,100,100,0,,0,,,,,Price,26-Mar-20,27-Aug-23,,,,Price Traded Methodology,
2024/08/05,CLN603,ZAG000161407,ZAG000161407 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,153,2024/02/05,05-Aug-24,8.745,R186,15.5,8.98,100.42508,99.77819,0.64689,10.13,8.115,0.01,0.905661233,0.866744409,-0.870428803,87.04288034,1.175195974,,Price,06-Feb-23,14-Aug-22,,,,Illiquid Methodology,
2024/08/05,CLN604,ZAG000161399,ZAG000161399 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,62,2023/11/06,05-Aug-24,9.925,JIBAR,150,,100.6914936,100.0116991,0.679794521,100,100,0,,0,,,,,Price,31-May-23,27-Aug-23,,,,Price Traded Methodology,
2024/08/12,CLN605,ZAG000161639,ZAG000161639 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,69,2023/11/13,12-Aug-24,9.643,JIBAR,165,,100.1142235,99.63867826,0.475545205,100,100,0,,0,,,,,Price,27-Jun-23,27-Aug-23,,,,Price Traded Methodology,
2026/04/14,CLN606,ZAG000161894,ZAG000161894 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,41,2023/10/16,14-Apr-26,11.9,JIBAR,250,,103.6464798,102.0489456,1.597534247,100,100,0,,0,,,,,Price,28-Jun-23,29-May-22,,,,Price Traded Methodology,
2024/01/17,CLN607,ZAG000161969,ZAG000161969 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,42,2023/10/17,17-Jan-24,10.75,JIBAR,225,,101.3705236,100.015729,1.354794521,100,100,0,,0,,,,,Price,21-Aug-19,27-Aug-23,,,,Price Traded Methodology,
